"symbol","ensembl_ID","User_ID","baseMean","CTL-DTA_log2FC","CTL-DTA_adjPval","Processed data:","search_label","ctl1","ctl2","ctl3","dta1","dta2","dta3"
"Golga3","ENSMUSG00000029502","ENSMUSG00000029502",17.3395837376083,-0.435730203756846,0.999957806181843,"","Golga3 | ENSMUSG00000029502",4.91301730125024,3.71804076290014,3.84038302430483,4.29895472696449,4.39759166098612,4.89069460263139
"Dmwd","ENSMUSG00000030410","ENSMUSG00000030410",16.5348402767016,0.361508725035271,0.999957806181843,"","Dmwd | ENSMUSG00000030410",3.06257283375273,4.74947700304243,4.9943692648003,4.3480878274144,4.42278131095284,3.83451290362064
"Dpf3","ENSMUSG00000021221","ENSMUSG00000021221",20.1186374893421,1.00453618763728,0.999957806181843,"","Dpf3 | ENSMUSG00000021221",2,3.10094174080035,6.3104616654727,4.16826145158742,4.3589628292596,3.83451290362064
"Mid1ip1","ENSMUSG00000008035","ENSMUSG00000008035",17.36780241044,0.801134771887214,0.999957806181843,"","Mid1ip1 | ENSMUSG00000008035",4.91301730125024,4.14888200478436,5.1281535953664,4.40724073306214,4.33262342486944,2
"Pmpca","ENSMUSG00000026926","ENSMUSG00000026926",14.1445327995684,0.177657405670654,0.999957806181843,"","Pmpca | ENSMUSG00000026926",4.09287010696455,4.62111641882856,4.12279401547607,4.39560259146795,4.29219011234345,3.19109190271937
"Rab40c","ENSMUSG00000025730","ENSMUSG00000025730",23.6344300935414,0.0189027706988912,0.999957806181843,"","Rab40c | ENSMUSG00000025730",4.42078204713045,4.68672381501794,4.9468678884254,4.36011403004551,4.47187836395198,5.49390844816239
"Plagl1","ENSMUSG00000019817","ENSMUSG00000019817",16.0371995752146,0.0902582063476806,0.999957806181843,"","Plagl1 | ENSMUSG00000019817",5.10778344012998,4.05262567107488,3.84038302430483,4.15451659553337,4.50763484734436,3.83451290362064
"Plekho1","ENSMUSG00000015745","ENSMUSG00000015745",13.0408937922757,-0.150204698685298,0.999957806181843,"","Plekho1 | ENSMUSG00000015745",3.06257283375273,3.8383991349328,4.68261978804887,3.96278536085976,4.58777365693399,3.83451290362064
"Fam91a1","ENSMUSG00000037119","ENSMUSG00000037119",16.2791951425696,-0.0112163173574326,0.999957806181843,"","Fam91a1 | ENSMUSG00000037119",4.42078204713045,4.48020990996249,4.12279401547607,4.31139576240556,4.41024146210683,4.27791471489964
"B4galnt1","ENSMUSG00000006731","ENSMUSG00000006731",20.209765214316,0.357515180182253,0.999957806181843,"","B4galnt1 | ENSMUSG00000006731",4.42078204713045,4.92285300896376,4.7394834904101,4.28640547274677,4.50763484734436,4.61659752184227
"Lactb2","ENSMUSG00000025937","ENSMUSG00000025937",16.9199972482782,-0.198636727564286,0.999957806181843,"","Lactb2 | ENSMUSG00000025937",4.91301730125024,4.55238275491141,2.82726237800051,4.37204081131045,4.29219011234345,4.61659752184227
"St3gal2","ENSMUSG00000031749","ENSMUSG00000031749",15.2924263285142,0.563556005313549,0.999957806181843,"","St3gal2 | ENSMUSG00000031749",4.68779193908653,3.71804076290014,4.9943692648003,4.29895472696449,4.41024146210683,2
"Psmg2","ENSMUSG00000024537","ENSMUSG00000024537",14.619857426105,-0.132038896842721,0.999957806181843,"","Psmg2 | ENSMUSG00000024537",3.66780404601394,4.74947700304243,3.73246276548732,4.47516433658909,4.10256758894646,4.27791471489964
"Ell2","ENSMUSG00000001542","ENSMUSG00000001542",11.4627664964606,-0.90706662269299,0.999957806181843,"","Ell2 | ENSMUSG00000001542",2,3.71804076290014,4.03465982459696,4.14063952876507,4.47187836395198,4.27791471489964
"Tmem167","ENSMUSG00000012422","ENSMUSG00000012422",16.0631751103616,0.194696296595499,0.999957806181843,"","Tmem167 | ENSMUSG00000012422",5.27935600240063,3.8383991349328,3.84038302430483,4.49711300918549,4.00586794568614,3.83451290362064
"Sfxn1","ENSMUSG00000021474","ENSMUSG00000021474",13.2900474512259,0.160953581954008,0.999957806181843,"","Sfxn1 | ENSMUSG00000021474",2,4.40423550421988,4.84689886974003,4.38386980158525,4.30579418289899,3.19109190271937
"Slc7a4","ENSMUSG00000022756","ENSMUSG00000022756",10.7011664602055,-0.446091971400415,0.999957806181843,"","Slc7a4 | ENSMUSG00000022756",3.66780404601394,4.14888200478436,3.3497222490353,3.86489745384591,4.57659421368927,3.19109190271937
"Arsb","ENSMUSG00000042082","ENSMUSG00000042082",20.9571470849559,0.908877333729116,0.999957806181843,"","Arsb | ENSMUSG00000042082",5.697682989503,4.74947700304243,4.35886923474069,4.46406349695312,4.26459097172505,3.19109190271937
"Siah3","ENSMUSG00000091722","ENSMUSG00000091722",11.5664646604609,-0.781631499428567,0.999957806181843,"","Siah3 | ENSMUSG00000091722",4.09287010696455,3.94948508141493,2.82726237800051,4.24808915121351,4.3589628292596,3.83451290362064
"Por","ENSMUSG00000005514","ENSMUSG00000005514",23.4956778090101,0.06993620573012,0.999957806181843,"","Por | ENSMUSG00000005514",5.43267579115476,3.94948508141493,4.62342251575443,4.39560259146795,4.37195436886759,5.31944221128072
"Xkr4","ENSMUSG00000051951","ENSMUSG00000051951",11.7481608701913,-0.455616193239838,0.999957806181843,"","Xkr4 | ENSMUSG00000051951",2,4.14888200478436,4.20585266873763,4.12662768311006,4.49581421413602,3.83451290362064
"Tet3","ENSMUSG00000034832","ENSMUSG00000034832",16.8195901427896,0.216198486219799,0.999957806181843,"","Tet3 | ENSMUSG00000034832",3.06257283375273,4.23911585931003,5.21091292699712,4.36011403004551,4.37195436886759,4.27791471489964
